Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,CFR,RecoveryRate
4655,2020-07-30,8:00 AM,Madhya Pradesh,-,-,20934,843,30134,2.7975044799893807,69.46970199774341
4656,2020-07-30,8:00 AM,Maharashtra,-,-,239755,14463,400651,3.609874928553779,59.84135818954651
4657,2020-07-30,8:00 AM,Manipur,-,-,1639,0,2458,0.0,66.68022782750204
4658,2020-07-30,8:00 AM,Meghalaya,-,-,207,5,784,0.6377551020408163,26.403061224489793
4659,2020-07-30,8:00 AM,Mizoram,-,-,215,0,398,0.0,54.020100502512555
4660,2020-07-30,8:00 AM,Nagaland,-,-,595,5,1513,0.3304692663582287,39.325842696629216
4661,2020-07-30,8:00 AM,Odisha,-,-,18939,159,29175,0.5449871465295629,64.91516709511568
4662,2020-07-30,8:00 AM,Puducherry,-,-,1874,47,3177,1.4793830657853322,58.98646521875983
4663,2020-07-30,8:00 AM,Punjab,-,-,10213,361,14946,2.415361969757795,68.33266425799545
4664,2020-07-30,8:00 AM,Rajasthan,-,-,27569,650,38964,1.668206549635561,70.7550559490812
4665,2020-07-30,8:00 AM,Sikkim,-,-,198,1,596,0.16778523489932887,33.22147651006711
4666,2020-07-30,8:00 AM,Tamil Nadu,-,-,172883,3741,234114,1.5979394653886567,73.84564784677549
4667,2020-07-30,8:00 AM,Telengana,-,-,43751,492,58906,0.8352290089294809,74.2725698570604
4668,2020-07-30,8:00 AM,Tripura,-,-,2678,21,4485,0.46822742474916385,59.710144927536234
4669,2020-07-30,8:00 AM,Uttarakhand,-,-,3811,72,6866,1.0486454995630643,55.505388872706085
4670,2020-07-30,8:00 AM,Uttar Pradesh,-,-,45807,1530,77334,1.9784312204205137,59.232679028629065
4671,2020-07-30,8:00 AM,West Bengal,-,-,44116,1490,65258,2.2832449661344203,67.60243954764167
4672,2020-07-31,8:00 AM,Andaman and Nicobar Islands,-,-,201,4,471,0.8492569002123143,42.675159235668794
4673,2020-07-31,8:00 AM,Andhra Pradesh,-,-,60024,1281,130557,0.9811806337461799,45.97532112410671
4674,2020-07-31,8:00 AM,Arunachal Pradesh,-,-,827,3,1484,0.20215633423180593,55.727762803234505
4675,2020-07-31,8:00 AM,Assam,-,-,29080,94,38407,0.24474705131877,75.71536438670034
4676,2020-07-31,8:00 AM,Bihar,-,-,31350,282,48477,0.5817191657899622,64.66984343090539
4677,2020-07-31,8:00 AM,Chandigarh,-,-,647,14,1016,1.3779527559055118,63.681102362204726
4678,2020-07-31,8:00 AM,Chhattisgarh,-,-,5921,51,8761,0.582125328158886,67.58360917703459
4679,2020-07-31,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,668,2,1064,0.18796992481203006,62.78195488721805
4680,2020-07-31,8:00 AM,Delhi,-,-,119724,3936,134403,2.928506060132586,89.07836878641102
4681,2020-07-31,8:00 AM,Goa,-,-,4005,42,5704,0.7363253856942497,70.21388499298737
4682,2020-07-31,8:00 AM,Gujarat,-,-,44074,2418,60285,4.010947997014182,73.10939703077051
4683,2020-07-31,8:00 AM,Haryana,-,-,27340,417,34254,1.2173760728674023,79.8154960004671
4684,2020-07-31,8:00 AM,Himachal Pradesh,-,-,1387,14,2506,0.5586592178770949,55.34716679968077
4685,2020-07-31,8:00 AM,Jammu and Kashmir,-,-,11842,365,19869,1.8370325632895466,59.600382505410444
4686,2020-07-31,8:00 AM,Jharkhand,-,-,4176,103,10167,1.0130815383102194,41.07406314547064
4687,2020-07-31,8:00 AM,Karnataka,-,-,46694,2230,118632,1.8797626272843753,39.360374940994
4688,2020-07-31,8:00 AM,Kerala,-,-,12159,70,22303,0.3138591220911985,54.51732950724117
4689,2020-07-31,8:00 AM,Ladakh,-,-,1094,7,1378,0.5079825834542816,79.39042089985486
4690,2020-07-31,8:00 AM,Madhya Pradesh,-,-,21657,857,30968,2.7673727718935677,69.93347972100233
4691,2020-07-31,8:00 AM,Maharashtra,-,-,248615,14729,411798,3.5767536510619284,60.373046979344245
4692,2020-07-31,8:00 AM,Manipur,-,-,1672,4,2505,0.1596806387225549,66.74650698602794
4693,2020-07-31,8:00 AM,Meghalaya,-,-,210,5,803,0.62266500622665,26.1519302615193
4694,2020-07-31,8:00 AM,Mizoram,-,-,234,0,408,0.0,57.35294117647059
4695,2020-07-31,8:00 AM,Nagaland,-,-,625,5,1566,0.31928480204342274,39.910600255427845
4696,2020-07-31,8:00 AM,Odisha,-,-,19746,169,30378,0.5563236552768451,65.00098755678452
4697,2020-07-31,8:00 AM,Puducherry,-,-,1958,48,3298,1.4554275318374772,59.36931473620376
4698,2020-07-31,8:00 AM,Punjab,-,-,10509,370,15456,2.3938923395445135,67.99301242236024
4699,2020-07-31,8:00 AM,Rajasthan,-,-,28385,663,40145,1.6515132644164905,70.70619006102878
4700,2020-07-31,8:00 AM,Sikkim,-,-,214,1,610,0.16393442622950818,35.08196721311476
4701,2020-07-31,8:00 AM,Tamil Nadu,-,-,178178,3838,239978,1.5993132703831185,74.24763936694197
4702,2020-07-31,8:00 AM,Telengana,-,-,44572,505,60717,0.8317275227695703,73.40942404927779
4703,2020-07-31,8:00 AM,Tripura,-,-,2962,21,4706,0.4462388440288993,62.94092647683808
4704,2020-07-31,8:00 AM,Uttarakhand,-,-,3996,76,7065,1.075725406935598,56.560509554140125
4705,2020-07-31,8:00 AM,Uttar Pradesh,-,-,46803,1587,81039,1.9583163661940548,57.75367415688743
4706,2020-07-31,8:00 AM,West Bengal,-,-,46256,1536,67692,2.269101223187378,68.33303787744491
4707,2020-08-01,8:00 AM,Andaman and Nicobar Islands,-,-,214,5,548,0.9124087591240875,39.05109489051095
4708,2020-08-01,8:00 AM,Andhra Pradesh,-,-,63864,1349,140933,0.9571924247692166,45.31514975200982
4709,2020-08-01,8:00 AM,Arunachal Pradesh,-,-,918,3,1591,0.18856065367693275,57.699560025141416
4710,2020-08-01,8:00 AM,Assam,-,-,30357,98,40269,0.24336338126101964,75.38553229531402
4711,2020-08-01,8:00 AM,Bihar,-,-,33358,296,51233,0.5777526203813949,65.1103780766303
4712,2020-08-01,8:00 AM,Chandigarh,-,-,667,15,1051,1.4272121788772598,63.463368220742154
4713,2020-08-01,8:00 AM,Chhattisgarh,-,-,6230,53,9086,0.5833149900946512,68.56702619414484
4714,2020-08-01,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,686,2,1100,0.18181818181818182,62.36363636363637
4715,2020-08-01,8:00 AM,Delhi,-,-,120930,3963,135598,2.9226094780159,89.18273130872136
4716,2020-08-01,8:00 AM,Goa,-,-,4211,45,5913,0.76103500761035,71.21596482327077
4717,2020-08-01,8:00 AM,Gujarat,-,-,44907,2441,61438,3.973111103877079,73.09319964842605
4718,2020-08-01,8:00 AM,Haryana,-,-,28227,421,34965,1.204061204061204,80.72930072930073
4719,2020-08-01,8:00 AM,Himachal Pradesh,-,-,1459,14,2564,0.5460218408736349,56.903276131045246
4720,2020-08-01,8:00 AM,Jammu and Kashmir,-,-,12217,377,20359,1.8517608919888011,60.00785893216759
4721,2020-08-01,8:00 AM,Jharkhand,-,-,4314,106,10958,0.9673298047088885,39.368497901076836
4722,2020-08-01,8:00 AM,Karnataka,-,-,49788,2314,124115,1.864399951657737,40.11441002296257
4723,2020-08-01,8:00 AM,Kerala,-,-,13023,73,23613,0.3091517384491594,55.15182314826579
4724,2020-08-01,8:00 AM,Ladakh,-,-,1095,7,1404,0.49857549857549854,77.99145299145299
4725,2020-08-01,8:00 AM,Madhya Pradesh,-,-,22271,867,31806,2.725900773438974,70.02137961390933
4726,2020-08-01,8:00 AM,Maharashtra,-,-,256158,14994,422118,3.5520873310306595,60.683979361221276
4727,2020-08-01,8:00 AM,Manipur,-,-,1689,5,2621,0.19076688286913393,64.44105303319344
4728,2020-08-01,8:00 AM,Meghalaya,-,-,215,5,823,0.6075334143377886,26.123936816524907
4729,2020-08-01,8:00 AM,Mizoram,-,-,247,0,412,0.0,59.95145631067961
4730,2020-08-01,8:00 AM,Nagaland,-,-,635,5,1693,0.29533372711163614,37.50738334317779
4731,2020-08-01,8:00 AM,Odisha,-,-,20518,177,31877,0.555259277849233,64.3661574175738
4732,2020-08-01,8:00 AM,Puducherry,-,-,2100,49,3472,1.411290322580645,60.483870967741936
4733,2020-08-01,8:00 AM,Punjab,-,-,10734,386,16119,2.394689496867051,66.59222036106458
4734,2020-08-01,8:00 AM,Rajasthan,-,-,29035,674,41298,1.6320402925081117,70.30606809046442
4735,2020-08-01,8:00 AM,Sikkim,-,-,231,1,639,0.1564945226917058,36.15023474178404
4736,2020-08-01,8:00 AM,Tamil Nadu,-,-,183956,3935,245859,1.6005108619167898,74.82174742433672
4737,2020-08-01,8:00 AM,Telengana,-,-,45388,519,62703,0.8277115927467585,72.38569127473966
4738,2020-08-01,8:00 AM,Tripura,-,-,3327,21,4978,0.42185616713539575,66.8340699075934
4739,2020-08-01,8:00 AM,Uttarakhand,-,-,4168,80,7183,1.1137407768341918,58.02589447306139
4740,2020-08-01,8:00 AM,Uttar Pradesh,-,-,48863,1630,85461,1.9073027462819296,57.175787786241685
4741,2020-08-01,8:00 AM,West Bengal,-,-,48374,1581,70188,2.252521798598051,68.92061321023537
4742,2020-08-02,8:00 AM,Andaman and Nicobar Islands,-,-,226,7,636,1.10062893081761,35.53459119496855
4743,2020-08-02,8:00 AM,Andhra Pradesh,-,-,76614,1407,150209,0.936694871811942,51.0049331265104
4744,2020-08-02,8:00 AM,Arunachal Pradesh,-,-,969,3,1673,0.17931858936043038,57.91990436341901
4745,2020-08-02,8:00 AM,Assam,-,-,31442,101,41726,0.24205531323395485,75.35349662081197
4746,2020-08-02,8:00 AM,Bihar,-,-,34994,309,54240,0.5696902654867257,64.5169616519174
4747,2020-08-02,8:00 AM,Chandigarh,-,-,683,18,1079,1.6682113067655238,63.29935125115848
4748,2020-08-02,8:00 AM,Chhattisgarh,-,-,6610,55,9385,0.5860415556739478,70.43153969099627
4749,2020-08-02,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,725,2,1145,0.17467248908296942,63.31877729257642
4750,2020-08-02,8:00 AM,Delhi,-,-,122131,3989,136716,2.917727259428304,89.3318997044969
4751,2020-08-02,8:00 AM,Goa,-,-,4438,48,6193,0.7750686258679154,71.66155336670434
4752,2020-08-02,8:00 AM,Gujarat,-,-,45699,2464,62463,3.9447352832877063,73.16171173334615
4753,2020-08-02,8:00 AM,Haryana,-,-,29080,428,35758,1.196934951619218,81.32445886235247
4754,2020-08-02,8:00 AM,Himachal Pradesh,-,-,1502,14,2634,0.5315110098709187,57.02353834472286
4755,2020-08-02,8:00 AM,Jammu and Kashmir,-,-,12871,388,20972,1.850085828724013,61.372305931718486
4756,2020-08-02,8:00 AM,Jharkhand,-,-,4513,113,11686,0.9669690227622797,38.61886017456786
4757,2020-08-02,8:00 AM,Karnataka,-,-,53648,2412,129287,1.8656168060207134,41.49527794751213
4758,2020-08-02,8:00 AM,Kerala,-,-,13775,81,24742,0.3273785466009215,55.674561474415974
4759,2020-08-02,8:00 AM,Ladakh,-,-,1108,7,1462,0.478796169630643,75.78659370725033
4760,2020-08-02,8:00 AM,Madhya Pradesh,-,-,22969,876,32614,2.685963083338444,70.42681057214693
4761,2020-08-02,8:00 AM,Maharashtra,-,-,266883,15316,431719,3.547678003516176,61.818682985923715
4762,2020-08-02,8:00 AM,Manipur,-,-,1699,6,2756,0.21770682148040638,61.647314949201736
4763,2020-08-02,8:00 AM,Meghalaya,-,-,252,5,856,0.5841121495327103,29.439252336448597
4764,2020-08-02,8:00 AM,Mizoram,-,-,253,0,468,0.0,54.059829059829056
4765,2020-08-02,8:00 AM,Nagaland,-,-,640,5,1831,0.2730748225013654,34.95357728017477
4766,2020-08-02,8:00 AM,Odisha,-,-,21274,187,33479,0.5585590967472146,63.5443113593596
4767,2020-08-02,8:00 AM,Puducherry,-,-,2198,51,3606,1.4143094841930115,60.95396561286744
4768,2020-08-02,8:00 AM,Punjab,-,-,11075,405,17063,2.373556818847799,64.90652288577624
4769,2020-08-02,8:00 AM,Rajasthan,-,-,29977,690,42646,1.617971204802326,70.29264174834685
4770,2020-08-02,8:00 AM,Sikkim,-,-,269,1,650,0.15384615384615385,41.38461538461539
4771,2020-08-02,8:00 AM,Tamil Nadu,-,-,190966,4034,251738,1.6024597001644567,75.85902803708618
4772,2020-08-02,8:00 AM,Telengana,-,-,46502,530,64786,0.8180779798104529,71.77785323989751
4773,2020-08-02,8:00 AM,Tripura,-,-,3463,23,5233,0.4395184406650105,66.1761895662144
4774,2020-08-02,8:00 AM,Uttarakhand,-,-,4330,83,7447,1.1145427689002283,58.144219148650464
4775,2020-08-02,8:00 AM,Uttar Pradesh,-,-,51334,1677,89048,1.8832539753840625,57.64756086604977
4776,2020-08-02,8:00 AM,West Bengal,-,-,50517,1629,72777,2.2383445319262956,69.41341357846572
4777,2020-08-03,8:00 AM,Andaman and Nicobar Islands,-,-,242,8,734,1.08991825613079,32.9700272479564
4778,2020-08-03,8:00 AM,Andhra Pradesh,-,-,82886,1474,158764,0.9284220604167192,52.20704945705575
4779,2020-08-03,8:00 AM,Arunachal Pradesh,-,-,996,3,1698,0.17667844522968199,58.657243816254415
4780,2020-08-03,8:00 AM,Assam,-,-,32384,105,42904,0.24473242588103675,75.4801417117285
4781,2020-08-03,8:00 AM,Bihar,-,-,36389,329,57024,0.5769500561167228,63.81348204264871
4782,2020-08-03,8:00 AM,Chandigarh,-,-,698,19,1117,1.7009847806624887,62.48880931065354
4783,2020-08-03,8:00 AM,Chhattisgarh,-,-,6991,58,9531,0.608540551883328,73.35012065890253
4784,2020-08-03,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,766,2,1184,0.16891891891891891,64.69594594594594
4785,2020-08-03,8:00 AM,Delhi,-,-,123317,4004,137677,2.9082562810055417,89.56979016102908
4786,2020-08-03,8:00 AM,Goa,-,-,4668,53,6530,0.8116385911179173,71.48545176110261
4787,2020-08-03,8:00 AM,Gujarat,-,-,46504,2486,63562,3.91114187722224,73.16321072338819
4788,2020-08-03,8:00 AM,Haryana,-,-,29690,433,36519,1.1856841644075686,81.30014512993236
4789,2020-08-03,8:00 AM,Himachal Pradesh,-,-,1559,14,2703,0.5179430262671105,57.676655567887536
4790,2020-08-03,8:00 AM,Jammu and Kashmir,-,-,13127,396,21416,1.8490847964138961,61.29529323870003
4791,2020-08-03,8:00 AM,Jharkhand,-,-,4682,118,12523,0.9422662301365489,37.38720753812984
4792,2020-08-03,8:00 AM,Karnataka,-,-,57725,2496,134819,1.8513710975455981,42.81666530681878
4793,2020-08-03,8:00 AM,Kerala,-,-,14463,82,25911,0.3164679093821157,55.8179923584578
4794,2020-08-03,8:00 AM,Ladakh,-,-,1108,7,1466,0.47748976807639837,75.57980900409277
4795,2020-08-03,8:00 AM,Madhya Pradesh,-,-,23550,886,33535,2.64201580438348,70.22513791561056
4796,2020-08-03,8:00 AM,Maharashtra,-,-,276809,15576,441228,3.5301476787511223,62.736045763188194
4797,2020-08-03,8:00 AM,Manipur,-,-,1737,7,2831,0.24726245143058992,61.35641116213352
4798,2020-08-03,8:00 AM,Meghalaya,-,-,264,5,874,0.5720823798627002,30.205949656750576
4799,2020-08-03,8:00 AM,Mizoram,-,-,258,0,482,0.0,53.52697095435685
4800,2020-08-03,8:00 AM,Nagaland,-,-,648,5,1935,0.2583979328165375,33.48837209302326
4801,2020-08-03,8:00 AM,Odisha,-,-,21955,197,34913,0.5642597313321686,62.884885286283044
4802,2020-08-03,8:00 AM,Puducherry,-,-,2309,52,3806,1.3662637940094586,60.66736731476616
4803,2020-08-03,8:00 AM,Punjab,-,-,11466,423,17853,2.3693496891278776,64.2245000840195
4804,2020-08-03,8:00 AM,Rajasthan,-,-,30710,703,43804,1.6048762670075791,70.10775271664687
4805,2020-08-03,8:00 AM,Sikkim,-,-,289,1,658,0.1519756838905775,43.920972644376896
4806,2020-08-03,8:00 AM,Tamil Nadu,-,-,196483,4132,257613,1.6039563220800195,76.27060746157997
4807,2020-08-03,8:00 AM,Telengana,-,-,47590,540,66677,0.8098744694572342,71.37393703975884
4808,2020-08-03,8:00 AM,Tripura,-,-,3605,27,5374,0.5024190547078526,67.08224786006699
4809,2020-08-03,8:00 AM,Uttarakhand,-,-,4437,86,7593,1.1326221519820887,58.43540102726196
4810,2020-08-03,8:00 AM,Uttar Pradesh,-,-,53168,1730,92921,1.8617965798904446,57.21849743330356
4811,2020-08-03,8:00 AM,West Bengal,-,-,52730,1678,75516,2.2220456591980504,69.82626198421526
4812,2020-08-04,8:00 AM,Andaman and Nicobar Islands,-,-,263,10,830,1.2048192771084338,31.686746987951807
4813,2020-08-04,8:00 AM,Andhra Pradesh,-,-,88672,1537,166586,0.9226465609354927,53.22896281800391
4814,2020-08-04,8:00 AM,Arunachal Pradesh,-,-,1063,3,1758,0.17064846416382254,60.46643913538111
4815,2020-08-04,8:00 AM,Assam,-,-,33428,109,45275,0.24075096631695198,73.83324130314743
4816,2020-08-04,8:00 AM,Bihar,-,-,38228,330,59328,0.5562297734627831,64.43500539374327
4817,2020-08-04,8:00 AM,Chandigarh,-,-,706,19,1159,1.639344262295082,60.91458153580673
4818,2020-08-04,8:00 AM,Chhattisgarh,-,-,7256,61,9779,0.6237856631557419,74.1998159320994
4819,2020-08-04,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,860,2,1274,0.15698587127158556,67.50392464678178
4820,2020-08-04,8:00 AM,Delhi,-,-,124254,4021,138482,2.9036264640891956,89.7257405294551
4821,2020-08-04,8:00 AM,Goa,-,-,4876,56,6816,0.8215962441314555,71.53755868544602
4822,2020-08-04,8:00 AM,Gujarat,-,-,47478,2508,64585,3.883254625687079,73.51242548579393
4823,2020-08-04,8:00 AM,Haryana,-,-,30470,440,37173,1.1836548032173888,81.96809512280419
4824,2020-08-04,8:00 AM,Himachal Pradesh,-,-,1658,14,2818,0.49680624556423,58.83605393896381
4825,2020-08-04,8:00 AM,Jammu and Kashmir,-,-,14032,407,22006,1.8494955921112424,63.764427883304556
4826,2020-08-04,8:00 AM,Jharkhand,-,-,4792,125,13478,0.9274373052381659,35.55423653361033
4827,2020-08-04,8:00 AM,Karnataka,-,-,62500,2594,139571,1.8585522780520307,44.78007609030529
4828,2020-08-04,8:00 AM,Kerala,-,-,15278,84,26873,0.3125814014066163,56.85260298440814
4829,2020-08-04,8:00 AM,Ladakh,-,-,1109,7,1485,0.47138047138047134,74.68013468013469
4830,2020-08-04,8:00 AM,Madhya Pradesh,-,-,24099,900,34285,2.6250546886393464,70.29021437946625
4831,2020-08-04,8:00 AM,Maharashtra,-,-,287030,15842,450196,3.5189117628766136,63.75667487050085
4832,2020-08-04,8:00 AM,Manipur,-,-,1766,7,2920,0.2397260273972603,60.47945205479452
4833,2020-08-04,8:00 AM,Meghalaya,-,-,264,5,902,0.5543237250554324,29.268292682926827
4834,2020-08-04,8:00 AM,Mizoram,-,-,266,0,501,0.0,53.093812375249506
4835,2020-08-04,8:00 AM,Nagaland,-,-,657,5,2129,0.23485204321277595,30.85955847815876
4836,2020-08-04,8:00 AM,Odisha,-,-,23074,207,36297,0.5702950657079098,63.56999201035898
4837,2020-08-04,8:00 AM,Puducherry,-,-,2411,56,3982,1.4063284781516825,60.54746358613762
4838,2020-08-04,8:00 AM,Punjab,-,-,11882,442,18527,2.385707346035516,64.13342689048416
4839,2020-08-04,8:00 AM,Rajasthan,-,-,31458,715,44975,1.5897720956086714,69.94552529182879
4840,2020-08-04,8:00 AM,Sikkim,-,-,297,1,688,0.14534883720930233,43.16860465116279
4841,2020-08-04,8:00 AM,Tamil Nadu,-,-,202283,4241,263222,1.6111875147214139,76.84881962753873
4842,2020-08-04,8:00 AM,Telengana,-,-,49675,563,68946,0.8165810924491632,72.04913990659357
4843,2020-08-04,8:00 AM,Tripura,-,-,3675,28,5505,0.508628519527702,66.7574931880109
4844,2020-08-04,8:00 AM,Uttarakhand,-,-,4538,90,7800,1.153846153846154,58.179487179487175
4845,2020-08-04,8:00 AM,Uttar Pradesh,-,-,55393,1778,97362,1.8261744828577884,56.893860027526145
4846,2020-08-04,8:00 AM,West Bengal,-,-,54818,1731,78232,2.2126495551692402,70.07107066162185
4847,2020-08-05,8:00 AM,Andaman and Nicobar Islands,-,-,277,12,928,1.293103448275862,29.84913793103448
4848,2020-08-05,8:00 AM,Andhra Pradesh,-,-,95625,1604,176333,0.9096425513091708,54.22978115270539
4849,2020-08-05,8:00 AM,Arunachal Pradesh,-,-,1105,3,1790,0.16759776536312848,61.731843575419
4850,2020-08-05,8:00 AM,Assam,-,-,34421,115,48161,0.2387824173086107,71.47069205373643
4851,2020-08-05,8:00 AM,Bihar,-,-,40348,347,61788,0.5615977212403702,65.30070563863534
4852,2020-08-05,8:00 AM,Chandigarh,-,-,715,20,1206,1.658374792703151,59.28689883913765
4853,2020-08-05,8:00 AM,Chhattisgarh,-,-,7613,69,10202,0.676337972946481,74.62262301509509
4854,2020-08-05,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,919,2,1325,0.1509433962264151,69.35849056603773
4855,2020-08-05,8:00 AM,Delhi,-,-,125226,4033,139156,2.898186208284228,89.9896519014631
4856,2020-08-05,8:00 AM,Goa,-,-,5114,60,7075,0.8480565371024734,72.2826855123675
4857,2020-08-05,8:00 AM,Gujarat,-,-,48376,2533,65599,3.8613393496852084,73.74502660101527
4858,2020-08-05,8:00 AM,Haryana,-,-,31226,448,37796,1.1853106148798813,82.61720817017674
4859,2020-08-05,8:00 AM,Himachal Pradesh,-,-,1710,14,2879,0.48627995831886067,59.39562348037513
4860,2020-08-05,8:00 AM,Jammu and Kashmir,-,-,14856,417,22396,1.8619396320771566,66.33327379889266
4861,2020-08-05,8:00 AM,Jharkhand,-,-,5164,128,13940,0.9182209469153515,37.04447632711621
4862,2020-08-05,8:00 AM,Karnataka,-,-,69272,2704,145830,1.854213810601385,47.50188575738874
4863,2020-08-05,8:00 AM,Kerala,-,-,16299,87,27956,0.3112033195020747,58.30233223637145
4864,2020-08-05,8:00 AM,Ladakh,-,-,1127,7,1534,0.45632333767926986,73.46805736636244
4865,2020-08-05,8:00 AM,Madhya Pradesh,-,-,25414,912,35082,2.599623738669403,72.44170799840374
4866,2020-08-05,8:00 AM,Maharashtra,-,-,299356,16142,457956,3.5247927748517323,65.36785193337352
4867,2020-08-05,8:00 AM,Manipur,-,-,1814,7,3018,0.23194168323392977,60.10603048376409
4868,2020-08-05,8:00 AM,Meghalaya,-,-,330,5,917,0.5452562704471101,35.986913849509264
4869,2020-08-05,8:00 AM,Mizoram,-,-,282,0,504,0.0,55.952380952380956
4870,2020-08-05,8:00 AM,Nagaland,-,-,659,5,2405,0.2079002079002079,27.401247401247403
4871,2020-08-05,8:00 AM,Odisha,-,-,24483,216,37681,0.5732331944481304,64.97439027626656
4872,2020-08-05,8:00 AM,Puducherry,-,-,2537,58,4147,1.3986013986013985,61.17675428020256
4873,2020-08-05,8:00 AM,Punjab,-,-,12491,462,19015,2.4296607941099135,65.69024454378123
4874,2020-08-05,8:00 AM,Rajasthan,-,-,32832,732,46679,1.5681569870819854,70.33569699436578
4875,2020-08-05,8:00 AM,Sikkim,-,-,299,1,783,0.1277139208173691,38.18646232439336
4876,2020-08-05,8:00 AM,Tamil Nadu,-,-,208784,4349,268285,1.6210373297053506,77.8217194401476
4877,2020-08-05,8:00 AM,Telengana,-,-,50814,576,70958,0.8117477944699681,71.6113757433975
4878,2020-08-05,8:00 AM,Tripura,-,-,3725,30,5628,0.5330490405117271,66.18692253020612
4879,2020-08-05,8:00 AM,Uttarakhand,-,-,4847,95,8008,1.1863136863136865,60.52697302697303
4880,2020-08-05,8:00 AM,Uttar Pradesh,-,-,57271,1817,100310,1.8113847074070382,57.09400857342239
4881,2020-08-05,8:00 AM,West Bengal,-,-,56884,1785,80984,2.2041390892028057,70.24103526622542
4882,2020-08-06,8:00 AM,Andaman and Nicobar Islands,-,-,326,14,1027,1.3631937682570594,31.7429406037001
4883,2020-08-06,8:00 AM,Andhra Pradesh,-,-,104354,1681,186461,0.9015290060656116,55.965590659708994
4884,2020-08-06,8:00 AM,Arunachal Pradesh,-,-,1210,3,1855,0.16172506738544476,65.22911051212938
4885,2020-08-06,8:00 AM,Assam,-,-,35892,121,50445,0.23986519972247003,71.15075825156111
4886,2020-08-06,8:00 AM,Bihar,-,-,42414,355,64770,0.5480932530492512,65.48402037980546
4887,2020-08-06,8:00 AM,Chandigarh,-,-,715,20,1270,1.574803149606299,56.2992125984252
4888,2020-08-06,8:00 AM,Chhattisgarh,-,-,7871,71,10407,0.6822331123282406,75.63178629768426
4889,2020-08-06,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,960,2,1366,0.14641288433382138,70.27818448023426
4890,2020-08-06,8:00 AM,Delhi,-,-,126116,4044,140232,2.8837925723087454,89.93382394888471
4891,2020-08-06,8:00 AM,Goa,-,-,5287,64,7423,0.8621851003637344,71.22457227536036
